20, 6, 1

 F, 1, 2, 0

 F, 1, 3, 0

 E, 1, 4, 4

 C, 1, 4, 33

 F, 1, 4, 0

 E, 1, 5, 99

 C, 1, 5, 5

 F, 1, 5, 0

 E, 1, 6, 2

 C, 1, 6, 184

 F, 1, 6, 10

 E, 1, 7, 98

 C, 1, 7, 5

 F, 1, 7, 0

 E, 1, 8, 6

 C, 1, 8, 475

 F, 1, 8, 96

 F, 1, 9, 0

 E, 1, 10, 8

 C, 1, 10, 100

 F, 1, 10, 1

 F, 1, 11, 0

 E, 1, 12, 91

 C, 1, 12, 5

 F, 1, 12, 9

 E, 1, 13, 96

 C, 1, 13, 5

 F, 1, 13, 0

 E, 1, 14, 10

 C, 1, 14, 6

 F, 1, 14, 0

 E, 1, 15, 4

 C, 1, 15, 263

 F, 1, 15, 0

 E, 1, 16, 4

 C, 1, 16, 160

 F, 1, 16, 0

 F, 1, 17, 0

 E, 1, 18, 98

 C, 1, 18, 5

 F, 1, 18, 9

 F, 1, 19, 0

 E, 1, 20, 93

 C, 1, 20, 5

 F, 1, 20, 0

 F, 2, 1, 0

 F, 2, 3, 7

 E, 2, 4, 93

 C, 2, 4, 50

 F, 2, 4, 8

 F, 2, 5, 6

 E, 2, 6, 93

 C, 2, 6, 50

 F, 2, 6, 0

 E, 2, 7, 7

 C, 2, 7, 50

 F, 2, 7, 0

 F, 2, 8, 0

 E, 2, 9, 4

 C, 2, 9, 17

 F, 2, 9, 0

 F, 2, 10, 0

 F, 2, 11, 0

 E, 2, 12, 1

 C, 2, 12, 859

 F, 2, 12, 99

 E, 2, 13, 97

 C, 2, 13, 50

 F, 2, 13, 0

 F, 2, 14, 91

 F, 2, 15, 0

 E, 2, 16, 9

 C, 2, 16, 5

 F, 2, 16, 93

 E, 2, 17, 92

 C, 2, 17, 5

 F, 2, 17, 0

 E, 2, 18, 96

 C, 2, 18, 8

 F, 2, 18, 0

 F, 2, 19, 90

 E, 2, 20, 9

 C, 2, 20, 97

 F, 2, 20, 0

 F, 3, 1, 0

 E, 3, 2, 2

 C, 3, 2, 247

 F, 3, 2, 97

 F, 3, 4, 7

 E, 3, 5, 90

 C, 3, 5, 6

 F, 3, 5, 8

 E, 3, 6, 5

 C, 3, 6, 102

 F, 3, 6, 5

 F, 3, 7, 0

 F, 3, 8, 0

 F, 3, 9, 0

 F, 3, 10, 0

 E, 3, 11, 5

 C, 3, 11, 148

 F, 3, 11, 0

 F, 3, 12, 1

 E, 3, 13, 98

 C, 3, 13, 10

 F, 3, 13, 91

 F, 3, 14, 94

 F, 3, 15, 0

 F, 3, 16, 2

 E, 3, 17, 91

 C, 3, 17, 50

 F, 3, 17, 0

 F, 3, 18, 0

 E, 3, 19, 7

 C, 3, 19, 94

 F, 3, 19, 90

 F, 3, 20, 0

 F, 4, 1, 0

 F, 4, 2, 9

 F, 4, 3, 0

 E, 4, 5, 97

 C, 4, 5, 7

 F, 4, 5, 0

 F, 4, 6, 0

